implementation,shape_type,m,n,q,p,total_ops,avg_seconds,avg_speedup,avg_serial_speedup,avg_cost,sample_count
Implementation 2 (MM-1D),q_dominant,3000,600,3600,1,12960000000,7.007020000,1.000000,1.147049,7.007020000,1
Implementation 2 (MM-1D),q_dominant,3000,600,3600,4,12960000000,3.611670000,1.940105,2.225395,14.446680000,1
Implementation 2 (MM-1D),q_dominant,3000,600,3600,9,12960000000,1.857060000,3.773179,4.328020,16.713540000,1
Implementation 2 (MM-1D),q_dominant,3000,600,3600,16,12960000000,1.185070000,5.912748,6.782209,18.961120000,1
Implementation 2 (MM-1D),q_dominant,3000,600,3600,25,12960000000,1.320960000,5.304491,6.084508,33.024000000,1
Implementation 2 (MM-1D),q_dominant,3000,600,4200,1,15120000000,9.793080000,1.000000,1.088813,9.793080000,1
Implementation 2 (MM-1D),q_dominant,3000,600,4200,4,15120000000,4.366400000,2.242827,2.442018,17.465600000,1
Implementation 2 (MM-1D),q_dominant,3000,600,4200,9,15120000000,2.172360000,4.508037,4.908408,19.551240000,1
Implementation 2 (MM-1D),q_dominant,3000,600,4200,16,15120000000,1.420850000,6.892409,7.504542,22.733600000,1
Implementation 2 (MM-1D),q_dominant,3000,600,4200,25,15120000000,1.623450000,6.032265,6.568006,40.586250000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,3600,1,25920000000,25.714700000,1.000000,1.042830,25.714700000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,3600,4,25920000000,7.021450000,3.662306,3.819162,28.085800000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,3600,9,25920000000,3.528610000,7.287487,7.599609,31.757490000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,3600,16,25920000000,2.305820000,11.152085,11.629727,36.893120000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,3600,25,25920000000,2.828920000,9.089935,9.479256,70.723000000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,4200,1,30240000000,31.255600000,1.000000,1.024660,31.255600000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,4200,4,30240000000,8.272040000,3.778463,3.871640,33.088160000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,4200,9,30240000000,4.192320000,7.455442,7.639294,37.730880000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,4200,16,30240000000,2.737230000,11.418697,11.700282,43.795680000,1
Implementation 2 (MM-1D),q_dominant,3000,1200,4200,25,30240000000,3.068720000,10.185224,10.436392,76.718000000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,3600,1,38880000000,44.848300000,1.000000,1.052140,44.848300000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,3600,4,38880000000,11.532000000,3.889031,4.091806,46.128000000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,3600,9,38880000000,5.957180000,7.528445,7.920980,53.614620000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,3600,16,38880000000,3.776710000,11.874965,12.494130,60.427360000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,3600,25,38880000000,5.027720000,8.920206,9.385309,125.693000000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,4200,1,45360000000,46.629600000,1.000000,1.029184,46.629600000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,4200,4,45360000000,12.389400000,3.763669,3.873509,49.557600000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,4200,9,45360000000,6.291290000,7.411771,7.628078,56.621610000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,4200,16,45360000000,4.084400000,11.416512,11.749695,65.350400000,1
Implementation 2 (MM-1D),q_dominant,3000,1800,4200,25,45360000000,5.296820000,8.803320,9.060239,132.420500000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,3600,1,51840000000,81.244400000,1.000000,1.015368,81.244400000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,3600,4,51840000000,21.442600000,3.788925,3.847152,85.770400000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,3600,9,51840000000,10.516800000,7.725202,7.843920,94.651200000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,3600,16,51840000000,6.637260000,12.240654,12.428764,106.196160000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,3600,25,51840000000,7.633300000,10.643418,10.806982,190.832500000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,4200,1,60480000000,62.180400000,1.000000,1.046002,62.180400000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,4200,4,60480000000,16.579600000,3.750416,3.922941,66.318400000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,4200,9,60480000000,8.401580000,7.401036,7.741496,75.614220000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,4200,16,60480000000,5.673070000,10.960626,11.464832,90.769120000,1
Implementation 2 (MM-1D),q_dominant,3000,2400,4200,25,60480000000,7.622630000,8.157342,8.532593,190.565750000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,3600,1,64800000000,102.948000000,1.000000,1.004048,102.948000000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,3600,4,64800000000,27.256000000,3.777077,3.792365,109.024000000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,3600,9,64800000000,13.311100000,7.733996,7.765302,119.799900000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,3600,16,64800000000,8.208540000,12.541573,12.592338,131.336640000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,3600,25,64800000000,9.359010000,10.999881,11.044406,233.975250000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,4200,1,75600000000,79.193000000,1.000000,1.067219,79.193000000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,4200,4,75600000000,21.025800000,3.766468,4.019645,84.103200000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,4200,9,75600000000,10.839500000,7.305964,7.797062,97.555500000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,4200,16,75600000000,7.373210000,10.740641,11.462613,117.971360000,1
Implementation 2 (MM-1D),q_dominant,3000,3000,4200,25,75600000000,9.903470000,7.996490,8.534004,247.586750000,1
Implementation 2 (MM-1D),q_dominant,3000,3600,4200,1,90720000000,107.296000000,1.000000,1.080489,107.296000000,1
Implementation 2 (MM-1D),q_dominant,3000,3600,4200,4,90720000000,27.845000000,3.853331,4.163481,111.380000000,1
Implementation 2 (MM-1D),q_dominant,3000,3600,4200,9,90720000000,14.979100000,7.163047,7.739592,134.811900000,1
Implementation 2 (MM-1D),q_dominant,3000,3600,4200,16,90720000000,9.689010000,11.073990,11.965322,155.024160000,1
Implementation 2 (MM-1D),q_dominant,3000,3600,4200,25,90720000000,12.550900000,8.548869,9.236957,313.772500000,1
Implementation 2 (MM-1D),q_dominant,3600,600,4200,1,18144000000,12.098500000,1.000000,1.021058,12.098500000,1
Implementation 2 (MM-1D),q_dominant,3600,600,4200,4,18144000000,5.278420000,2.292068,2.340334,21.113680000,1
Implementation 2 (MM-1D),q_dominant,3600,600,4200,9,18144000000,2.590540000,4.670262,4.768607,23.314860000,1
Implementation 2 (MM-1D),q_dominant,3600,600,4200,16,18144000000,1.670880000,7.240795,7.393271,26.734080000,1
Implementation 2 (MM-1D),q_dominant,3600,600,4200,25,18144000000,1.954020000,6.191595,6.321976,48.850500000,1
Implementation 2 (MM-1D),q_dominant,3600,1200,4200,1,36288000000,37.356000000,1.000000,1.024192,37.356000000,1
Implementation 2 (MM-1D),q_dominant,3600,1200,4200,4,36288000000,9.904080000,3.771779,3.863024,39.616320000,1
Implementation 2 (MM-1D),q_dominant,3600,1200,4200,9,36288000000,5.033100000,7.422066,7.601617,45.297900000,1
Implementation 2 (MM-1D),q_dominant,3600,1200,4200,16,36288000000,3.217930000,11.608705,11.889538,51.486880000,1
Implementation 2 (MM-1D),q_dominant,3600,1200,4200,25,36288000000,3.668250000,10.183603,10.429960,91.706250000,1
Implementation 2 (MM-1D),q_dominant,3600,1800,4200,1,54432000000,55.936600000,1.000000,1.029738,55.936600000,1
Implementation 2 (MM-1D),q_dominant,3600,1800,4200,4,54432000000,14.767700000,3.787767,3.900409,59.070800000,1
Implementation 2 (MM-1D),q_dominant,3600,1800,4200,9,54432000000,37.505100000,1.491440,1.535793,337.545900000,1
Implementation 2 (MM-1D),q_dominant,3600,1800,4200,16,54432000000,4.852080000,11.528375,11.871211,77.633280000,1
Implementation 2 (MM-1D),q_dominant,3600,1800,4200,25,54432000000,6.108040000,9.157864,9.430204,152.701000000,1
Implementation 2 (MM-1D),q_dominant,3600,2400,4200,1,72576000000,74.693700000,1.000000,1.042456,74.693700000,1
Implementation 2 (MM-1D),q_dominant,3600,2400,4200,4,72576000000,19.775700000,3.777045,3.937402,79.102800000,1
Implementation 2 (MM-1D),q_dominant,3600,2400,4200,9,72576000000,10.023900000,7.451561,7.767922,90.215100000,1
Implementation 2 (MM-1D),q_dominant,3600,2400,4200,16,72576000000,6.684870000,11.173546,11.647926,106.957920000,1
Implementation 2 (MM-1D),q_dominant,3600,2400,4200,25,72576000000,8.798420000,8.489445,8.849870,219.960500000,1
Implementation 2 (MM-1D),q_dominant,3600,3000,4200,1,90720000000,94.883800000,1.000000,1.077991,94.883800000,1
Implementation 2 (MM-1D),q_dominant,3600,3000,4200,4,90720000000,25.272600000,3.754414,4.047226,101.090400000,1
Implementation 2 (MM-1D),q_dominant,3600,3000,4200,9,90720000000,12.907000000,7.351344,7.924686,116.163000000,1
Implementation 2 (MM-1D),q_dominant,3600,3000,4200,16,90720000000,8.762670000,10.828184,11.672690,140.202720000,1
Implementation 2 (MM-1D),q_dominant,3600,3000,4200,25,90720000000,12.441000000,7.626702,8.221520,311.025000000,1
Implementation 2 (MM-1D),q_dominant,3600,3600,4200,1,108864000000,125.397000000,1.000000,1.104567,125.397000000,1
Implementation 2 (MM-1D),q_dominant,3600,3600,4200,4,108864000000,33.130600000,3.784930,4.180710,132.522400000,1
Implementation 2 (MM-1D),q_dominant,3600,3600,4200,9,108864000000,17.865100000,7.019104,7.753073,160.785900000,1
Implementation 2 (MM-1D),q_dominant,3600,3600,4200,16,108864000000,11.474400000,10.928415,12.071169,183.590400000,1
Implementation 2 (MM-1D),q_dominant,3600,3600,4200,25,108864000000,15.152300000,8.275773,9.141148,378.807500000,1
Implementation 2 (MM-1D),square_outer,1200,600,1200,1,1728000000,1.228510000,1.000000,1.109136,1.228510000,1
Implementation 2 (MM-1D),square_outer,1200,600,1200,4,1728000000,0.410218000,2.994774,3.321612,1.640872000,1
Implementation 2 (MM-1D),square_outer,1200,600,1200,9,1728000000,0.341164000,3.600937,3.993930,3.070476000,1
Implementation 2 (MM-1D),square_outer,1200,600,1200,16,1728000000,0.346334000,3.547183,3.934309,5.541344000,1
Implementation 2 (MM-1D),square_outer,1200,600,1200,25,1728000000,0.387795000,3.167937,3.513673,9.694875000,1
Implementation 2 (MM-1D),square_outer,1800,600,1800,1,3888000000,2.273540000,1.000000,1.045729,2.273540000,1
Implementation 2 (MM-1D),square_outer,1800,600,1800,4,3888000000,0.642285000,3.539768,3.701637,2.569140000,1
Implementation 2 (MM-1D),square_outer,1800,600,1800,9,3888000000,0.604464000,3.761250,3.933247,5.440176000,1
Implementation 2 (MM-1D),square_outer,1800,600,1800,16,3888000000,0.399054000,5.697324,5.957855,6.384864000,1
Implementation 2 (MM-1D),square_outer,1800,600,1800,25,3888000000,0.469202000,4.845546,5.067127,11.730050000,1
Implementation 2 (MM-1D),square_outer,1800,1200,1800,1,7776000000,4.700310000,1.000000,1.018946,4.700310000,1
Implementation 2 (MM-1D),square_outer,1800,1200,1800,4,7776000000,2.301130000,2.042610,2.081309,9.204520000,1
Implementation 2 (MM-1D),square_outer,1800,1200,1800,9,7776000000,1.181510000,3.978223,4.053595,10.633590000,1
Implementation 2 (MM-1D),square_outer,1800,1200,1800,16,7776000000,0.775492000,6.061068,6.175903,12.407872000,1
Implementation 2 (MM-1D),square_outer,1800,1200,1800,25,7776000000,0.844372000,5.566634,5.672101,21.109300000,1
Implementation 2 (MM-1D),square_outer,2400,600,2400,1,6912000000,4.007000000,1.000000,1.147136,4.007000000,1
Implementation 2 (MM-1D),square_outer,2400,600,2400,4,6912000000,1.550130000,2.584944,2.965283,6.200520000,1
Implementation 2 (MM-1D),square_outer,2400,600,2400,9,6912000000,1.065890000,3.759300,4.312428,9.593010000,1
Implementation 2 (MM-1D),square_outer,2400,600,2400,16,6912000000,0.697133000,5.747827,6.593540,11.154128000,1
Implementation 2 (MM-1D),square_outer,2400,600,2400,25,6912000000,0.765036000,5.237662,6.008311,19.125900000,1
Implementation 2 (MM-1D),square_outer,2400,1200,2400,1,13824000000,17.394300000,1.000000,1.008180,17.394300000,1
Implementation 2 (MM-1D),square_outer,2400,1200,2400,4,13824000000,5.698010000,3.052697,3.077667,22.792040000,1
Implementation 2 (MM-1D),square_outer,2400,1200,2400,9,13824000000,2.793690000,6.226281,6.277210,25.143210000,1
Implementation 2 (MM-1D),square_outer,2400,1200,2400,16,13824000000,1.724430000,10.086985,10.169494,27.590880000,1
Implementation 2 (MM-1D),square_outer,2400,1200,2400,25,13824000000,2.025190000,8.588972,8.659227,50.629750000,1
Implementation 2 (MM-1D),square_outer,2400,1800,2400,1,20736000000,32.231700000,1.000000,0.998841,32.231700000,1
Implementation 2 (MM-1D),square_outer,2400,1800,2400,4,20736000000,8.642740000,3.729338,3.725015,34.570960000,1
Implementation 2 (MM-1D),square_outer,2400,1800,2400,9,20736000000,4.293170000,7.507669,7.498967,38.638530000,1
Implementation 2 (MM-1D),square_outer,2400,1800,2400,16,20736000000,2.694120000,11.963721,11.949853,43.105920000,1
Implementation 2 (MM-1D),square_outer,2400,1800,2400,25,20736000000,3.071610000,10.493422,10.481259,76.790250000,1
Implementation 2 (MM-1D),square_outer,3000,600,3000,1,10800000000,6.303380000,1.000000,1.044804,6.303380000,1
Implementation 2 (MM-1D),square_outer,3000,600,3000,4,10800000000,3.121150000,2.019570,2.110055,12.484600000,1
Implementation 2 (MM-1D),square_outer,3000,600,3000,9,10800000000,1.640440000,3.842493,4.014654,14.763960000,1
Implementation 2 (MM-1D),square_outer,3000,600,3000,16,10800000000,1.057410000,5.961150,6.228236,16.918560000,1
Implementation 2 (MM-1D),square_outer,3000,600,3000,25,10800000000,1.259760000,5.003636,5.227820,31.494000000,1
Implementation 2 (MM-1D),square_outer,3000,1200,3000,1,21600000000,22.679900000,1.000000,1.011293,22.679900000,1
Implementation 2 (MM-1D),square_outer,3000,1200,3000,4,21600000000,6.186340000,3.666126,3.707526,24.745360000,1
Implementation 2 (MM-1D),square_outer,3000,1200,3000,9,21600000000,3.154010000,7.190814,7.272017,28.386090000,1
Implementation 2 (MM-1D),square_outer,3000,1200,3000,16,21600000000,2.021410000,11.219842,11.346542,32.342560000,1
Implementation 2 (MM-1D),square_outer,3000,1200,3000,25,21600000000,2.332430000,9.723722,9.833527,58.310750000,1
Implementation 2 (MM-1D),square_outer,3000,1800,3000,1,32400000000,34.791100000,1.000000,1.030320,34.791100000,1
Implementation 2 (MM-1D),square_outer,3000,1800,3000,4,32400000000,9.262560000,3.756100,3.869986,37.050240000,1
Implementation 2 (MM-1D),square_outer,3000,1800,3000,9,32400000000,4.647900000,7.485337,7.712296,41.831100000,1
Implementation 2 (MM-1D),square_outer,3000,1800,3000,16,32400000000,2.979390000,11.677256,12.031315,47.670240000,1
Implementation 2 (MM-1D),square_outer,3000,1800,3000,25,32400000000,3.518750000,9.887346,10.187135,87.968750000,1
Implementation 2 (MM-1D),square_outer,3000,2400,3000,1,43200000000,46.653900000,1.000000,1.032240,46.653900000,1
Implementation 2 (MM-1D),square_outer,3000,2400,3000,4,43200000000,12.307800000,3.790596,3.912803,49.231200000,1
Implementation 2 (MM-1D),square_outer,3000,2400,3000,9,43200000000,6.165880000,7.566463,7.810402,55.492920000,1
Implementation 2 (MM-1D),square_outer,3000,2400,3000,16,43200000000,3.979810000,11.722645,12.100578,63.676960000,1
Implementation 2 (MM-1D),square_outer,3000,2400,3000,25,43200000000,5.113110000,9.124369,9.418534,127.827750000,1
Implementation 2 (MM-1D),square_outer,3600,600,3600,1,15552000000,8.774840000,1.000000,1.131218,8.774840000,1
Implementation 2 (MM-1D),square_outer,3600,600,3600,4,15552000000,34.367100000,0.255327,0.288830,137.468400000,1
Implementation 2 (MM-1D),square_outer,3600,600,3600,9,15552000000,2.220240000,3.952203,4.470805,19.982160000,1
Implementation 2 (MM-1D),square_outer,3600,600,3600,16,15552000000,1.408880000,6.228238,7.045496,22.542080000,1
Implementation 2 (MM-1D),square_outer,3600,600,3600,25,15552000000,1.633220000,5.372724,6.077723,40.830500000,1
Implementation 2 (MM-1D),square_outer,3600,1200,3600,1,31104000000,30.677600000,1.000000,1.042115,30.677600000,1
Implementation 2 (MM-1D),square_outer,3600,1200,3600,4,31104000000,8.348010000,3.674840,3.829606,33.392040000,1
Implementation 2 (MM-1D),square_outer,3600,1200,3600,9,31104000000,4.237250000,7.239979,7.544891,38.135250000,1
Implementation 2 (MM-1D),square_outer,3600,1200,3600,16,31104000000,2.733440000,11.223074,11.695734,43.735040000,1
Implementation 2 (MM-1D),square_outer,3600,1200,3600,25,31104000000,3.442770000,8.910732,9.286007,86.069250000,1
Implementation 2 (MM-1D),square_outer,3600,1800,3600,1,46656000000,113.524000000,1.000000,1.193359,113.524000000,1
Implementation 2 (MM-1D),square_outer,3600,1800,3600,4,46656000000,14.192100000,7.999098,9.545796,56.768400000,1
Implementation 2 (MM-1D),square_outer,3600,1800,3600,9,46656000000,7.150030000,15.877416,18.947459,64.350270000,1
Implementation 2 (MM-1D),square_outer,3600,1800,3600,16,46656000000,5.435360000,20.886197,24.924733,86.965760000,1
Implementation 2 (MM-1D),square_outer,3600,1800,3600,25,46656000000,5.787200000,19.616395,23.409403,144.680000000,1
Implementation 2 (MM-1D),square_outer,3600,2400,3600,1,62208000000,98.823300000,1.000000,1.002168,98.823300000,1
Implementation 2 (MM-1D),square_outer,3600,2400,3600,4,62208000000,25.823800000,3.826830,3.835128,103.295200000,1
Implementation 2 (MM-1D),square_outer,3600,2400,3600,9,62208000000,12.588600000,7.850222,7.867243,113.297400000,1
Implementation 2 (MM-1D),square_outer,3600,2400,3600,16,62208000000,7.926240000,12.467866,12.494900,126.819840000,1
Implementation 2 (MM-1D),square_outer,3600,2400,3600,25,62208000000,8.832820000,11.188194,11.212453,220.820500000,1
Implementation 2 (MM-1D),square_outer,3600,3000,3600,1,77760000000,123.637000000,1.000000,1.011184,123.637000000,1
Implementation 2 (MM-1D),square_outer,3600,3000,3600,4,77760000000,32.769200000,3.772964,3.815162,131.076800000,1
Implementation 2 (MM-1D),square_outer,3600,3000,3600,9,77760000000,15.871000000,7.790120,7.877248,142.839000000,1
Implementation 2 (MM-1D),square_outer,3600,3000,3600,16,77760000000,9.718520000,12.721793,12.864078,155.496320000,1
Implementation 2 (MM-1D),square_outer,3600,3000,3600,25,77760000000,11.150400000,11.088122,11.212136,278.760000000,1
Implementation 2 (MM-1D),square_outer,4200,600,4200,1,21168000000,13.599000000,1.000000,1.058704,13.599000000,1
Implementation 2 (MM-1D),square_outer,4200,600,4200,4,21168000000,6.163700000,2.206305,2.335823,24.654800000,1
Implementation 2 (MM-1D),square_outer,4200,600,4200,9,21168000000,3.023480000,4.497797,4.761835,27.211320000,1
Implementation 2 (MM-1D),square_outer,4200,600,4200,16,21168000000,1.940730000,7.007157,7.418503,31.051680000,1
Implementation 2 (MM-1D),square_outer,4200,600,4200,25,21168000000,2.128060000,6.390327,6.765463,53.201500000,1
Implementation 2 (MM-1D),square_outer,4200,1200,4200,1,42336000000,43.683900000,1.000000,1.020963,43.683900000,1
Implementation 2 (MM-1D),square_outer,4200,1200,4200,4,42336000000,11.581500000,3.771869,3.850939,46.326000000,1
Implementation 2 (MM-1D),square_outer,4200,1200,4200,9,42336000000,5.813950000,7.513635,7.671145,52.325550000,1
Implementation 2 (MM-1D),square_outer,4200,1200,4200,16,42336000000,4.993220000,8.748643,8.932042,79.891520000,1
